"Id","SalePrice"
2850,283082.646543291
2851,235129.443411499
2852,241852.944616271
2853,253321.41134635
2854,144113.699169527
2855,200053.414794123
2856,197977.742936119
2857,184031.311779826
2858,201992.478382389
2859,120383.143692851
2860,125876.937020682
2861,107754.685183714
2862,178901.356462163
2863,116559.053366139
2864,222220.769824548
2865,153333.211003645
2866,139773.189425394
2867,93592.1362056274
2868,96325.3769863543
2869,109197.305476511
2870,123919.16981969
2871,88485.0176371121
2872,51048.4275936233
2873,100336.965837639
2874,138424.78534606
2875,120908.584189435
2876,175221.621779842
2877,138587.91289552
2878,178060.602113732
2879,144233.001011656
2880,99574.5524611016
2881,154651.321338766
2882,181644.570710607
2883,187822.636294609
2884,196208.571622986
2885,207249.750126543
2886,226397.957486535
2887,96486.2259155571
2888,128665.875271698
2889,41795.7911267379
2890,72868.5511562266
2891,131637.598462545
2892,44198.8251496486
2893,83206.0430150523
2894,50520.2870748471
2895,309991.352954189
2896,284398.559704132
2897,204812.086804166
2898,147998.080891572
2899,209154.551620233
2900,154682.855277985
2901,207290.362030405
2902,190695.754458663
2903,335112.093101347
2904,356337.258153331
2905,107711.607771238
2906,197653.339389013
2907,108805.945308546
2908,134146.188865248
2909,150011.242673013
2910,76676.3911310239
2911,73587.8900801445
2912,146758.717225509
2913,72298.2373515785
2914,69879.010614675
2915,76356.5033104435
2916,72243.7664122793
2917,164985.888308993
2918,118177.61326597
2919,214921.670640436
